podcast_name_cleaned,segment_id,segment,trump_mention,biden_mention
Common Sense with Dan Carlin,90,"['long' 'president' 'theres' 'two' 'ways' 'looking' 'arent' 'either'
 'believes' 'doesnt' 'believes' 'well' 'paranoid' 'conspiracy' 'monger'
 'doesnt' 'believe' 'manipulator' 'public' 'consciousness' 'tools' 'uses'
 'manipulation' 'like' 'throwing' 'gasoline' 'glowing' 'embers' 'american'
 'extremism' 'always' 'hot' 'one' 'step' 'away' 'igniting' 'either' 'way'
 'want' 'talk' 'traders' 'sounds' 'like' 'trader' 'join' 'trader' 'mania'
 'moment' 'president' 'ive' 'ever' 'seen' 'president' 'ive' 'ever' 'heard'
 'treats' 'followers' 'people' 'voted' 'personal' 'group' 'americans'
 'didnt' 'opposition' 'every' 'president' 'whether' 'mean' 'general'
 'james' 'mattis' 'criticism' 'trump' 'hed' 'never' 'seen' 'president'
 'didnt' 'consider' 'president' 'americans' 'president' 'trump'
 'exhorting' 'crowd' 'go' 'march' 'capitol' 'sort' 'stiff' 'backbone'
 'vicepresident' 'pence' 'hes' 'certified' 'election' 'results'
 'something' 'cant' 'constitutionally' 'mean' 'person' 'whos' 'got' 'know'
 'side' 'side' 'supposed' 'president' 'everybody' 'reason' 'president'
 'genocide' 'rights' 'president' 'cant' 'president' 'people' 'vote' 'mean'
 'obvious' 'thats' 'break' 'american' 'tradition' 'far' 'know' 'wrong'
 'far' 'know' 'thats' 'never' 'done' 'american' 'president' 'think'
 'thats' 'james' 'mattis' 'saying' 'people' 'dessert' 'presidents' 'youre'
 'president' 'mean' 'south' 'abraham' 'lincolns' 'example' 'doesnt' 'mean'
 'lincoln' 'writes' 'people' 'know' 'constituents' 'right' 'im'
 'president' 'southerners' 'im' 'lead' 'president' 'northerners' 'lincoln'
 'didnt' 'say' 'addition' 'trader' 'mania' 'also' 'reese' 'resurgence'
 'right' 'wing' 'extremist' 'thing' 'country' 'always' 'one' 'glowing'
 'coals' 'never' 'totally' 'dies' 'cami' 'mania' 'see' 'everywhere' 'dont'
 'communist' 'communist' 'socialist' 'communist' 'communist' 'mean' 'grew'
 'era']",1,0
Common Sense with Dan Carlin,94,"['people' 'shouldnt' 'shot' 'somebody' 'break' 'window' 'house' 'crawl'
 'respond' 'somebody' 'killed' 'burglar' 'say' 'wow' 'locked' 'shooting'
 'person' 'americans' 'going' 'go' 'shouldnt' 'gone' 'persons' 'house'
 'ive' 'seen' 'say' 'something' 'effect' 'guts' 'peoples' 'house' 'paid'
 'able' 'go' 'give' 'much' 'house' 'pay' 'right' 'philosophy' 'taken'
 'logical' 'conclusions' 'well' 'goodness' 'anybody' 'break' 'window'
 'taxpaying' 'american' 'break' 'window' 'go' 'break' 'wait' 'heres'
 'better' 'way' 'look' 'break' 'window' 'paid' 'right' 'mean' 'cant'
 'people' 'broke' 'capitol' 'know' 'go' 'watch' 'video' 'started'
 'climbing' 'windows' 'broke' 'capitol' 'building' 'lucky' 'capitol'
 'police' 'moment' 'open' 'fire' 'mckeil' 'lucky' 'americans' 'okay'
 'travesty' 'done' 'absolute' 'travesty' 'thats' 'dynamics' 'mob'
 'violence' 'folks' 'imagine' 'trump' 'supporters' 'rally' 'looking'
 'going' 'horror' 'distance' 'started' 'beating' 'capitol' 'policemen'
 'saw' 'watched' 'videos' 'saw' 'one' 'guy' 'held' 'theres' 'wonderful'
 'still' 'photo' 'held' 'neck' 'people' 'beat' 'back' 'baton' 'one' 'case'
 'crutches' 'know' 'watched' 'whole' 'video' 'several' 'people' 'grabbed'
 'guy' 'surrounded' 'tried' 'protect' 'mob' 'beating' 'theyre' 'side'
 'ostensibly' 'thats' 'mob' 'violence' 'folks' 'thing' 'saw' 'control'
 'blm' 'protests' 'go' 'riot' 'sometimes' 'ladies' 'gentlemen' 'see'
 'firsthand' 'try' 'imagine' 'earth' 'control' 'case' 'said' 'particular'
 'one' 'one' 'guy' 'control' 'members' 'congress' 'besieging' 'go' 'tv'
 'national' 'address' 'even' 'president' 'elect' 'biden' 'said' 'press'
 'go' 'something' 'wrong' 'president' 'united' 'states' 'weve' 'said'
 'whether' 'narcissistic' 'thing' 'personality' 'disorder' 'low']",1,1
Common Sense with Dan Carlin,95,"['criticize' 'supporters' 'whether' 'people' 'voted' 'election' 'people'
 'wear' 'make' 'america' 'great' 'hats' 'people' 'like' 'know' 'foreign'
 'dictators' 'strong' 'men' 'countries' 'say' 'nice' 'things' 'guy'
 'elected' 'told' 'hes' 'man' 'personality' 'disorder' 'clearly' 'mean'
 'havent' 'presidents' 'personality' 'disorders' 'person' 'elevates' 'bar'
 'entirely' 'new' 'level' 'guy' 'quoted' 'earlier' 'richard' 'nixon'
 'considered' 'almost' 'greek' 'tragedy' 'kind' 'figure' 'marvelous'
 'brain' 'marvelous' 'read' 'books' 'give' 'right' 'arm' 'somebody' 'kind'
 'brain' 'today' 'moral' 'problems' 'paranoia' 'problems' 'trump'
 'managed' 'eclipse' 'nixon' 'history' 'books' 'president' 'whos'
 'personality' 'disorders' 'overshadow' 'everything' 'color' 'everything'
 'yeah' 'see' 'results' 'country' 'quoted' 'richard' 'nixon' 'line'
 'bombings' 'look' 'death' 'threats' 'said' 'right' 'wingers' 'whats'
 'death' 'threats' 'theyll' 'say' 'well' 'antifa' 'people' 'going'
 'legislators' 'homes' 'saw' 'video' 'portland' 'couple' 'days' 'ago'
 'think' 'mayor' 'portland' 'dinner' 'restaurant' 'bunch' 'hesitate'
 'label' 'dont' 'want' 'label' 'somebody' 'wrong' 'group' 'lets' 'let'
 'call' 'antifa' 'type' 'couple' 'people' 'go' 'start' 'assaulting'
 'verbally' 'think' 'says' 'one' 'actually' 'slapped' 'restaurant' 'call'
 'horrible' 'names' 'video' 'unbelievably' 'wrong' 'go' 'well' 'side'
 'eye' 'makes' 'whole' 'world' 'blind' 'saying' 'goes' 'goes' 'extremists'
 'sides' 'u' 'want' 'go' 'punch' 'nazis' 'happens' 'nazis' 'punched'
 'back' 'everybodys' 'punching' 'everybody' 'people' 'middle' 'road'
 'great' 'mass' 'americans' 'torn' 'know' 'extremes' 'naturally' 'hate'
 'theres' 'line' 'dwight' 'eisenhower' 'like' 'eisenhower' 'one'
 'presidents' 'think' 'underrated' 'including' 'truly']",1,0
Common Sense with Dan Carlin,96,"['ive' 'ive' 'come' 'appreciate' 'eisenhower' 'ive' 'gotten' 'older'
 'line' 'sort' 'response' 'politicians' 'around' 'world' 'whove' 'made'
 'comments' 'middle' 'road' 'right' 'talking' 'extremes' 'middle' 'road'
 'far' 'left' 'far' 'right' 'traditional' 'know' 'celebrated' 'american'
 'part' 'political' 'spectrum' 'say' 'line' 'always' 'know' 'middle'
 'road' 'roadkill' 'people' 'get' 'run' 'margaret' 'thatcher' 'said'
 'people' 'middle' 'road' 'meaning' 'politically' 'get' 'run' 'sides'
 'right' 'left' 'right' 'eisenhowers' 'response' 'know' 'eisenhower'
 'obviously' 'republican' 'president' 'said' 'quote' 'people' 'talk'
 'middle' 'road' 'though' 'unacceptable' 'actually' 'human' 'problems'
 'except' 'morals' 'come' 'gray' 'areas' 'things' 'black' 'white'
 'compromises' 'middle' 'road' 'usable' 'surface' 'extremes' 'right'
 'left' 'gutters' 'quote' 'gutters' 'folks' 'heading' 'towards' 'worse'
 'talk' 'hear' 'example' 'president' 'elect' 'biden' 'unity' 'thats'
 'unity' 'right' 'way' 'mess' 'possible' 'debatable' 'alternative' 'least'
 'least' 'dampening' 'extremes' 'way' 'avoid' 'know' 'bombings' 'bombing'
 'attempts' 'bomb' 'threats' 'quoted' 'nixons' 'memoirs' 'right' 'want'
 'go' 'back' 'doesnt' 'lead' 'anywhere' 'positive' 'end' 'place'
 'afterwards' 'damage' 'done' 'cut' 'damage' 'head' 'place' 'try' 'break'
 'spell' 'reign' 'terror' 'moment' 'sort' 'french' 'revolutionary'
 'freakout' 'time' 'period' 'right' 'trader' 'mania' 'time' 'period'
 'either' 'one' 'two' 'things' 'going' 'happen' 'us' 'first' 'banish'
 'youre' 'youre' 'sympathetic' 'one' 'extreme' 'banish' 'something'
 'thinking' 'right' 'away' 'try' 'recalibrate' 'youve' 'done' 'banished'
 'thought' 'youre' 'going' 'win' 'youre' 'going' 'win' 'right' 'struggle'
 'eventually' 'right' 'wing']",0,1
Common Sense with Dan Carlin,99,"['obviously' 'theres' 'another' 'problem' 'alluded' 'earlier' 'said'
 'lied' 'relentlessly' 'alluded' 'earlier' 'said' 'case' 'garbage'
 'garbage' 'actually' 'feel' 'sorry' 'many' 'people' 'going' 'facing'
 'charges' 'broke' 'capitol' 'building' 'based' 'bunch' 'information'
 'think' 'theyre' 'probably' 'starting' 'realize' 'least' 'true' 'right'
 'think' 'family' 'going' 'locked' 'concentration' 'camps' 'tomorrow'
 'well' 'listen' 'storming' 'capitol' 'seems' 'like' 'logical' 'response'
 'doesnt' 'find' 'never' 'going' 'happen' 'crazy' 'response' 'thats'
 'obvious' 'know' 'glaring' 'hole' 'right' 'body' 'politic' 'one' 'get'
 'good' 'information' 'going' 'make' 'lot' 'people' 'fake' 'news' 'crowd'
 'people' 'say' 'stuff' 'propaganda' 'youre' 'going' 'like' 'hearing'
 'watching' 'minutes' 'night' 'almost' 'almost' 'cried' 'saw' 'one'
 'story' 'said' 'wife' 'saw' 'said' 'reminder' 'good' 'journalism' 'still'
 'rare' 'see' 'know' 'especially' 'big' 'sometimes' 'find' 'wonderful'
 'little' 'stories' 'websites' 'thats' 'great' 'story' 'minutes' 'piece'
 'sort' 'deconstructing' 'idea' 'election' 'fraud' 'georgia' 'wonderfully'
 'interviewing' 'principals' 'showing' 'one' 'main' 'pieces' 'evidence'
 'people' 'cite' 'proof' 'positive' 'election' 'stolen' 'georgia'
 'proving' 'thats' 'fake' 'showing' 'president' 'trump' 'rudy' 'giuliani'
 'youve' 'going' 'around' 'saying' 'mean' 'conversation' 'trump' 'georgia'
 'officials' 'named' 'one' 'person' 'said' 'known' 'shes' 'known' 'vote'
 'fraudster' 'whatever' 'show' 'true' 'right' 'video' 'edited' 'trump'
 'people' 'trump' 'giuliani' 'knew' 'edited' 'words' 'lying' 'giuliani'
 'probably' 'disbarred' 'showing' 'whole' 'video' 'georgia' 'officials'
 'explain' 'happened' 'interviewed' 'georgia' 'officials' 'interviewed'
 'ceo' 'coo' 'believe' 'title' 'georgia' 'election']",1,0
Common Sense with Dan Carlin,100,"['think' 'interviewed' 'secretary' 'state' 'guy' 'trump' 'talked' 'phone'
 'famous' 'phone' 'call' 'infamous' 'phone' 'call' 'way' 'two' 'time'
 'trump' 'voter' 'financial' 'contributor' 'campaign' 'ceo' 'coo'
 'georgia' 'also' 'republican' 'friends' 'right' 'side' 'tore' 'apart'
 'conspiracy' 'theory' 'georgia' 'stolen' 'asked' 'minutes' 'ask'
 'secretary' 'state' 'said' 'trumps' 'im' 'going' 'memory' 'dont' 'hold'
 'account' 'number' 'trump' 'campaign' 'claiming' 'something' 'like'
 'dead' 'people' 'voted' 'georgia' 'minutes' 'secretary' 'state'
 'financial' 'contributor' 'donald' 'trumps' 'campaign' 'many' 'dead'
 'people' 'voted' 'georgia' 'said' 'two' 'minutes' 'questionnaire' 'said'
 'said' 'little' 'bit' 'difference' 'right' 'said' 'trump' 'phone' 'call'
 'data' 'wrong' 'either' 'know' 'data' 'wrong' 'case' 'fomenting' 'mob'
 'violence' 'based' 'lie' 'know' 'lie' 'conspiracy' 'believer' 'chief'
 'dont' 'buy' 'youre' 'unhinged' 'case' 'neither' 'one' 'cases'
 'president' 'one' 'favorite' 'pieces' 'show' 'ridiculous' 'idea'
 'election' 'stolen' 'lindsey' 'graham' 'said' 'riots' 'quelled' 'little'
 'bit' 'blood' 'still' 'floor' 'outside' 'senate' 'offices' 'house'
 'offices' 'lindsay' 'graham' 'whos' 'know' 'opinion' 'change' 'moment'
 'moment' 'lets' 'give' 'sort' 'credit' 'consistent' 'lindsey' 'graham'
 'gets' 'says' 'know' 'something' 'like' 'im' 'train' 'right' 'mean' 'im'
 'said' 'quoting' 'memory' 'apologize' 'numbers' 'wrong' 'said' 'asked'
 'trump' 'administration' 'ammunition' 'trying' 'argue' 'whether' 'fraud'
 'whether' 'isnt' 'fraud' 'wants' 'make' 'argument' 'right' 'im' 'ally'
 'give' 'ammunition' 'says' 'trump' 'campaign' 'telling' 'thousands'
 'thousands' 'thousands' 'pieces' 'fraud' 'lindsey' 'graham' 'said' 'know'
 'talk']",1,0
Common Sense with Dan Carlin,104,"['anymore' 'mad' 'see' 'political' 'statement' 'outing' 'rightfully'
 'finally' 'get' 'know' 'decided' 'talk' 'current' 'events' 'anymore'
 'joe' 'bidens' 'office' 'hes' 'guy' 'got' 'stuff' 'side' 'different'
 'sort' 'twist' 'show' 'trump' 'president' 'know' 'werent' 'speaking'
 'shirking' 'duty' 'mean' 'one' 'way' 'another' 'like' 'ever' 'signed'
 'talk' 'politics' 'current' 'events' 'upon' 'time' 'youre' 'shrinking'
 'duty' 'dont' 'keep' 'forever' 'conspiracy' 'decide' 'talk' 'things'
 'perhaps' 'climate' 'right' 'people' 'listening' 'engaging' 'sort'
 'climate' 'operate' 'right' 'im' 'talking' 'preach' 'acquire' 'lord'
 'knows' 'went' 'thered' 'fewer' 'fewer' 'left' 'cause' 'eventually' 'im'
 'going' 'piss' 'used' 'weave' 'marketing' 'branding' 'show' 'remember'
 'keep' 'toes' 'look' 'youre' 'going' 'hate' 'point' 'happen' 'go' 'oh'
 'maybe' 'thatll' 'today' 'im' 'show' 'protest' 'night' 'im' 'speaking'
 'people' 'government' 'agency' 'tuesday' 'sunday' 'right' 'gave'
 'questions' 'sort' 'put' 'together' 'answers' 'looking' 'answers'
 'tonight' 'going' 'okay' 'well' 'maybe' 'show' 'stuff' 'dont' 'know'
 'well' 'see' 'mood' 'current' 'events' 'shows' 'said' 'know' 'youre'
 'listening' 'anywhere' 'near' 'time' 'release' 'stuffs' 'going'
 'afghanistan' 'predictable' 'stuff' 'world' 'scandal' 'course' 'mean'
 'everybody' 'knew' 'coming' 'picked' 'book' 'day' 'talking' 'afghanistan'
 'reverts' 'back' 'taliban' 'going' 'happen' 'scandal' 'sit' 'forever'
 'going' 'well' 'know' 'going' 'happen' 'still' 'going' 'stay' 'happens'
 'wars' 'sort' 'look' 'back' 'fondly' 'later' 'gee' 'items' 'vietnam'
 'war' 'think' 'think' 'say' 'im' 'sure' 'didnt' 'read' 'advance' 'didnt'
 'check' 'think']",1,0
Common Sense with Dan Carlin,115,"['think' 'thats' 'seeds' 'lifelong' 'seeds' 'long' 'people' 'lets'
 'honest' 'long' 'theyre' 'writing' 'transmitting' 'thoughts' 'people'
 'influence' 'change' 'seed' 'still' 'bearing' 'fruit' 'thriving'
 'somewhere' 'maybe' 'maybe' 'cracks' 'concrete' 'bloom' 'later'
 'remember' 'afghanistan' 'place' 'western' 'standards' 'looked' 'like'
 'keeping' 'rest' 'us' 'know' 'wherein' 'beehive' 'hairdos' 'skirts'
 'mean' 'well' 'maybe' 'skirts' 'know' 'nice' 'nice' 'dresses' 'mean'
 'kind' 'place' 'looked' 'western' 'indeed' 'thats' 'kind' 'thing'
 'someone' 'strident' 'side' 'religion' 'taliban' 'example' 'look'
 'exactly' 'problem' 'happens' 'situations' 'goes' 'right' 'point'
 'talked' 'earlier' 'messy' 'endings' 'right' 'lock' 'war' 'twice'
 'length' 'whole' 'conflict' 'trying' 'disengage' 'cleanly' 'people'
 'helped' 'us' 'dont' 'think' 'theyre' 'going' 'get' 'reprisals' 'listen'
 'everybody' 'reprice' 'reprisals' 'unusual' 'human' 'thing' 'though'
 'somebody' 'working' 'perceived' 'bad' 'guy' 'people' 'get' 'mad' 'mean'
 'go' 'look' 'stuff' 'heavily' 'pushed' 'forward' 'might' 'imagine' 'gets'
 'drowned' 'news' 'second' 'world' 'war' 'people' 'collaborated' 'germans'
 'france' 'name' 'one' 'country' 'mean' 'theres' 'photos' 'shaving' 'hair'
 'beating' 'streets' 'dictatorship' 'oriented' 'societies' 'lot' 'bloody'
 'brutal' 'gulag' 'ish' 'string' 'collaborators' 'lot' 'places' 'totally'
 'predictable' 'one' 'things' 'think' 'turn' 'know' 'cause' 'know'
 'theres' 'whole' 'bunch' 'people' 'saying' 'going' 'criticize' 'biden'
 'bidens' 'man' 'hate' 'problem' 'told' 'forever' 'partisanism' 'look'
 'bad' 'look' 'bowl' 'im' 'going' 'sides' 'isnt' 'right' 'week' 'got'
 'problems' 'need' 'place' 'speak' 'mind' 'free' 'conversations' 'really'
 'get' 'sort']",0,1
Common Sense with Dan Carlin,116,"['stuff' 'people' 'listen' 'one' 'second' 'minute' 'think' 'hear' 'youre'
 'thats' 'end' 'want' 'criticize' 'happy' 'done' 'lot' 'better' 'first'
 'know' 'messy' 'disengagement' 'also' 'know' 'acknowledge' 'ways' 'hes'
 'trying' 'keep' 'trump' 'deal' 'dont' 'know' 'hell' 'looks' 'like' 'may'
 'things' 'lock' 'things' 'personally' 'think' 'completely' 'presidential'
 'say' 'im' 'sorry' 'im' 'going' 'change' 'couple' 'things' 'last'
 'minute' 'sake' 'saving' 'human' 'life' 'think' 'get' 'away' 'asterick'
 'deal' 'risk' 'something' 'taliban' 'point' 'falling' 'right' 'trap'
 'right' 'cant' 'extricate' 'vietnam' 'nixon' 'bomb' 'vietnam' 'arent'
 'times' 'bring' 'peace' 'table' 'bombs' 'away' 'carlin' 'call' 'see'
 'sucks' 'right' 'try' 'got' 'get' 'moment' 'say' 'people' 'helped' 'us'
 'cause' 'threw' 'lot' 'us' 'dishonorable' 'leave' 'soldiers' 'work'
 'people' 'mean' 'exactly' 'repetition' 'heart' 'rending' 'end' 'vietnam'
 'war' 'like' 'well' 'thats' 'know' 'hate' 'term' 'cause' 'become'
 'derogatory' 'buddy' 'boat' 'people' 'called' 'giant' 'longterm'
 'wonderful' 'infusion' 'vietnamese' 'blood' 'american' 'melting' 'pot'
 'lot' 'people' 'people' 'working' 'closely' 'us' 'probably' 'werent'
 'going' 'survive' 'transition' 'power' 'right' 'infused' 'country'
 'emmylou' 'maybe' 'thats' 'one' 'honorable' 'things' 'happened' 'still'
 'left' 'lot' 'people' 'behind' 'right' 'still' 'messy' 'needed' 'handled'
 'better' 'think' 'going' 'place' 'gives' 'us' 'trouble' 'future' 'think'
 'absolutely' 'mean' 'go' 'back' 'might' 'right' 'little' 'blow' 'back'
 'doesnt' 'go' 'away' 'cause' 'leave' 'problem' 'brzezinski' 'didnt'
 'understand' 'follow' 'home' 'going' 'giant' 'lawless' 'area']",1,0
FiveThirtyEight Politics,0,"['also' 'im' 'gonna' 'rid' 'baby' 'oh' 'god' 'baby' 'thats' 'iconic'
 'quietest' 'baby' 'world' 'hiding' 'food' 'shes' 'chilling' 'know'
 'political' 'analysis' 'hello' 'welcome' 'fivethirtyeight' 'politics'
 'podcast' 'galen' 'druke' 'well' 'documented' 'support' 'democrats'
 'amongst' 'voters' 'color' 'declined' 'according' 'democratic' 'aligned'
 'data' 'analytics' 'firm' 'catalyst' 'latino' 'voters' 'swung' 'eight'
 'points' 'toward' 'trump' 'largest' 'shift' 'racial' 'ethnic' 'group'
 'black' 'voters' 'swung' 'modest' 'three' 'points' 'right' 'still'
 'going' 'overwhelmingly' 'biden' 'white' 'voters' 'swung' 'three'
 'points' 'toward' 'biden' 'question' 'since' 'happens' 'next' 'dynamic'
 'unique' 'pandemic' 'election' 'trumps' 'incumbency' 'something' 'else'
 'analyzing' 'data' 'since' 'chief' 'data' 'reporter' 'financial' 'times'
 'john' 'burn' 'murdoch' 'recently' 'concluded' 'following' 'quote'
 'american' 'politics' 'undergoing' 'racial' 'realignment' 'democrats'
 'rapidly' 'losing' 'nonwhite' 'voters' 'forces' 'ensure' 'support'
 'weaken' 'looks' 'question' 'several' 'different' 'angles' 'according'
 'data' 'age' 'class' 'policy' 'preferences' 'amongst' 'voters' 'color'
 'one' 'conclusions' 'might' 'happening' 'memories' 'civil' 'rights' 'era'
 'fading' 'social' 'pressure' 'contributes' 'conservative' 'voters'
 'color' 'voting' 'democrats' 'despite' 'views' 'breaking' 'article'
 'cites' 'work' 'chryl' 'laird' 'ishmael' 'white' 'cowrote' 'book'
 'steadfast' 'democrats' 'social' 'forces' 'shape' 'black' 'political'
 'behavior' 'book' 'use' 'quantitative' 'studies' 'explain' 'plus'
 'percent' 'black' 'voters' 'cast' 'ballots' 'democrats' 'despite' 'wide'
 'diversity' 'opinion' 'policy' 'todays' 'podcast' 'ive' 'invited' 'chryl'
 'john' 'talk' 'whether' 'fact' 'undergoing' 'racial' 'realignment'
 'professor' 'government' 'politics' 'university' 'maryland' 'college'
 'park']",1,1
FiveThirtyEight Politics,9,"['people' 'however' 'like' 'growing' 'particularly' 'say' 'amongst'
 'younger' 'black' 'voters' 'think' 'know' 'blacks' 'trump' 'stuff'
 'brought' 'black' 'young' 'people' 'white' 'house' 'although' 'photo'
 'op' 'op' 'trump' 'period' 'lot' 'ways' 'something' 'said' 'social'
 'network' 'black' 'republicans' 'one' 'expressing' 'perspective' 'may'
 'heard' 'two' 'maintaining' 'social' 'network' 'allows' 'express'
 'opinion' 'deal' 'social' 'sanctioning' 'least' 'group' 'collective'
 'like' 'broader' 'black' 'community' 'least' 'social' 'network' 'support'
 'others' 'like' 'corey' 'fields' 'know' 'book' 'thats' 'think' 'like'
 'black' 'elephants' 'room' 'right' 'talks' 'black' 'conservatives' 'goes'
 'like' 'conservative' 'convention' 'meets' 'lot' 'people' 'talks' 'like'
 'black' 'republican' 'black' 'conservative' 'well' 'know' 'organizations'
 'seeing' 'younger' 'black' 'people' 'kind' 'coming' 'together' 'addition'
 'social' 'media' 'space' 'like' 'whole' 'new' 'digital' 'social' 'media'
 'space' 'new' 'venue' 'dont' 'think' 'really' 'previous' 'data' 'didnt'
 'really' 'exist' 'like' 'idea' 'know' 'podcasting' 'world' 'think'
 'particularly' 'like' 'lot' 'men' 'particular' 'case' 'ill' 'say' 'black'
 'men' 'manosphere' 'realm' 'podcasting' 'men' 'podcasts' 'child'
 'podcast' 'like' 'know' 'like' 'whole' 'space' 'calling' 'like' 'know'
 'getting' 'know' 'men' 'right' 'like' 'podcast' 'know' 'particularly'
 'certain' 'types' 'podcasting' 'exist' 'think' 'pc' 'line' 'group'
 'expectations' 'allowable' 'like' 'people' 'feeling' 'real' 'like'
 'maybe' 'even' 'confident' 'advantageous' 'yeah' 'like' 'thats'
 'advantageous' 'reason' 'thats' 'sort' 'draw' 'yes' 'thats' 'draw'
 'social' 'spaces' 'wanna' 'contrarian' 'group' 'expectation' 'think'
 'theres' 'probably' 'bit']",1,0
FiveThirtyEight Politics,11,"['author' 'im' 'sabrina' 'kohlberg' 'morning' 'television' 'producer'
 'moms' 'toddlers' 'best' 'friends' 'years' 'love' 'talk' 'parents' 'yes'
 'also' 'pop' 'culture' 'combining' 'two' 'interests' 'talking'
 'celebrities' 'writers' 'fellow' 'scholars' 'tv' 'movies' 'cinema'
 'really' 'learn' 'fictional' 'moms' 'love' 'watch' 'abc' 'audio' 'good'
 'morning' 'america' 'pop' 'culture' 'moms' 'wherever' 'listen' 'podcasts'
 'promise' 'gonna' 'get' 'data' 'deep' 'dive' 'degree' 'know' 'much'
 'swing' 'might' 'seeing' 'swing' 'wanna' 'note' 'weve' 'talked' 'black'
 'church' 'weve' 'talked' 'sort' 'h' 'factor' 'people' 'growing' 'terms'
 'distance' 'civil' 'rights' 'era' 'weve' 'talked' 'social' 'media'
 'change' 'heard' 'anyone' 'say' 'trump' 'far' 'something' 'unique'
 'former' 'president' 'contributing' 'kind' 'breakdown' 'say' 'saw'
 'preference' 'cascade' 'argue' 'amongst' 'white' 'working' 'class' 'mean'
 'started' 'probably' 'obama' 'maybe' 'extent' 'well' 'really' 'things'
 'switched' 'fast' 'saw' 'noncollege' 'educated' 'white' 'voters'
 'traditionally' 'voted' 'democrats' 'even' 'voted' 'obama' 'suddenly'
 'switch' 'vote' 'donald' 'trump' 'white' 'people' 'aggregate' 'may' 'lot'
 'variants' 'terms' 'partisanship' 'increasingly' 'people' 'live' 'areas'
 'partisan' 'norms' 'enforced' 'know' 'like' 'matter' 'race' 'ethnicity'
 'religion' 'whatever' 'partisan' 'norms' 'im' 'recording' 'new' 'york'
 'city' 'partisan' 'norms' 'college' 'campuses' 'partisan' 'norms' 'know'
 'bar' 'wherever' 'may' 'live' 'grocery' 'store' 'whatever' 'something'
 'trump' 'caused' 'kinds' 'social' 'enforcement' 'mechanisms' 'break'
 'little' 'bit' 'preferences' 'become' 'strong' 'outmaneuver' 'social'
 'pressure' 'something' 'said' 'represents' 'like' 'unique' 'republican'
 'party' 'like' 'hes' 'traditional']",1,0
